Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.71     0.00      800     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const*, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > >::base() const
  0.00      1.71     0.00      788     0.00     0.00  game::penguin::Board::getCell(int, int)
  0.00      1.71     0.00      784     0.00     0.00  game::penguin::BoardCell::isGone() const
  0.00      1.71     0.00      753     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const
  0.00      1.71     0.00      664     0.00     0.00  game::hex_cube_to_offset(game::Position3D const&)
  0.00      1.71     0.00      664     0.00     0.00  game::penguin::PrintHex::mapHexCoordsToCharCoords(game::Position const&, int*, int*)
  0.00      1.71     0.00      664     0.00     0.00  game::penguin::PrintHex::printHex(game::Position const&, char const*, char const*)
  0.00      1.71     0.00      664     0.00     0.00  game::penguin::BoardCell::getFish() const
  0.00      1.71     0.00      664     0.00     0.00  game::penguin::BoardCell::getOwner() const
  0.00      1.71     0.00      538     0.00     0.00  std::remove_reference<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}&>::type&& std::move<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}&>(std::remove_reference&&)
  0.00      1.71     0.00      464     0.00     0.00  std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const
  0.00      1.71     0.00      464     0.00     0.00  decltype (({parm#1}.end)()) std::end<std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > >(std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >&)
  0.00      1.71     0.00      441     0.00     0.00  game::penguin::BoardCell::BoardCell(game::Position const&, unsigned int)
  0.00      1.71     0.00      441     0.00     0.00  game::penguin::BoardCell::~BoardCell()
  0.00      1.71     0.00      413     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::size() const
  0.00      1.71     0.00      400     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > >(__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > const&)
  0.00      1.71     0.00      400     0.00     0.00  decltype (({parm#1}.begin)()) std::begin<std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >(std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >&)
  0.00      1.71     0.00      392     0.00     0.00  game::penguin::BoardCell::clone(game::penguin::Board const* const&) const
  0.00      1.71     0.00      370     0.00     0.00  unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&std::forward<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)()>(std::remove_reference<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)()>::type&))()
  0.00      1.71     0.00      303     0.00     0.00  mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>& std::forward<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&>(std::remove_reference<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&>::type&)
  0.00      1.71     0.00      284     0.00     0.00  bool __gnu_cxx::operator!=<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const*, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > >(__gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const*, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > > const&, __gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const*, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > > const&)
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const*, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > >::operator++()
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>::_Iter_pred({lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1})
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}> __gnu_cxx::__ops::__pred_iter<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>(__gnu_cxx::__ops::_Iter_pred)
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const*, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > >::operator*() const
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::find_if<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1})
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::__find_if<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >, __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>)
  0.00      1.71     0.00      269     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::__find_if<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >, __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::merge(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const* const&)::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, std::random_access_iterator_tag)
  0.00      1.71     0.00      259     0.00     0.00  std::thread::id::id()
  0.00      1.71     0.00      257     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const
  0.00      1.71     0.00      257     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      1.71     0.00      253     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
  0.00      1.71     0.00      242     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      1.71     0.00      236     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&)
  0.00      1.71     0.00      233     0.00     0.00  mcts::timer::milliseconds_elapsed() const
  0.00      1.71     0.00      232     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::operator->() const
  0.00      1.71     0.00      232     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>**, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > >::operator+(long) const
  0.00      1.71     0.00      232     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>**, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>**, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > > >(__gnu_cxx::__normal_iterator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>**, std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> > > const&)
  0.00      1.71     0.00      232     0.00     0.00  std::remove_reference<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::moveRootToMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)::{lambda(mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*&)#2}&>::type&& std::move<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::moveRootToMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)::{lambda(mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*&)#2}&>(std::remove_reference&&)
